Car ID,Brand,Year,Engine Size,Fuel Type,Transmission,Mileage,Condition,Price,Model
1795,Tesla,2017,4.8,Diesel,Automatic,227300,Used,84522.07,Model 3
1796,Ford,2017,3.3,Hybrid,Manual,234989,Like New,17671.53,Explorer
1797,Honda,2017,3.1,Hybrid,Automatic,110507,Used,24030.45,Civic
1798,Ford,2017,2.6,Hybrid,Manual,236503,New,78582.28,Focus
1799,Toyota,2017,2.2,Petrol,Automatic,181844,New,12920.87,Corolla
1800,Ford,2017,4.1,Diesel,Automatic,60110,Like New,65109.2,Focus
1801,Audi,2017,3.5,Electric,Automatic,99143,New,45274.04,A3
1802,Toyota,2017,3.9,Petrol,Automatic,79794,Used,79615.0,Corolla
1803,Ford,2017,5.6,Hybrid,Manual,79876,New,5779.07,Fiesta
1804,Audi,2017,1.3,Diesel,Manual,79062,Like New,66972.89,Q5
1805,Mercedes,2017,4.5,Electric,Manual,181980,New,91600.06,C-Class
1806,Mercedes,2017,2.3,Petrol,Manual,180294,Like New,78063.9,GLC
1807,Mercedes,2017,2.8,Electric,Automatic,101982,New,30003.29,E-Class
1808,BMW,2017,1.6,Diesel,Manual,10564,Used,54173.0,5 Series
1809,BMW,2017,1.8,Hybrid,Automatic,191175,Like New,15277.69,5 Series
1810,BMW,2017,1.7,Electric,Manual,161554,Used,5107.22,X5
1811,Mercedes,2017,4.6,Petrol,Automatic,131940,Like New,63165.2,C-Class
1812,BMW,2017,2.9,Diesel,Manual,1950,Like New,12413.03,X3
1813,Honda,2017,5.9,Hybrid,Manual,130509,Used,15310.14,CR-V
1814,Audi,2017,2.8,Petrol,Automatic,243722,Like New,30896.46,A4
1815,Ford,2017,2.4,Hybrid,Manual,40318,New,95673.74,Explorer
1816,Mercedes,2017,3.0,Electric,Manual,67438,New,78235.35,GLC
1817,Mercedes,2017,1.4,Petrol,Automatic,295625,New,8382.5,GLC
1818,Tesla,2017,4.5,Petrol,Manual,14633,Like New,24143.84,Model 3
1819,Ford,2017,4.2,Electric,Automatic,80781,Like New,76960.24,Fiesta
1820,Toyota,2017,3.0,Diesel,Manual,152890,Used,19615.76,Prius
1821,Honda,2017,1.7,Petrol,Automatic,90744,New,52113.9,Fit
1822,Honda,2017,3.7,Diesel,Automatic,56440,Used,80018.5,Accord
1823,Mercedes,2017,3.0,Petrol,Automatic,22063,Like New,30183.68,GLA
1824,Mercedes,2017,3.2,Hybrid,Automatic,262968,Used,83051.2,GLC
1825,Mercedes,2017,4.8,Electric,Automatic,195543,Used,30689.75,GLC
1826,Ford,2017,2.4,Petrol,Automatic,286384,Used,53187.75,Explorer
1827,Mercedes,2017,5.2,Petrol,Manual,288927,Used,39872.12,E-Class
1828,Tesla,2017,5.9,Petrol,Automatic,95148,Like New,90625.72,Model X
1829,Tesla,2017,4.5,Electric,Manual,148051,Used,15692.68,Model X
1830,Honda,2017,5.9,Diesel,Manual,233725,New,76283.55,Fit
1831,Tesla,2017,2.6,Diesel,Automatic,129909,New,70585.87,Model 3
1832,Tesla,2017,3.9,Hybrid,Automatic,245289,Used,93132.65,Model Y
1833,Audi,2017,1.7,Petrol,Manual,198768,Like New,59123.34,A4
1834,Ford,2017,4.0,Electric,Automatic,31589,Used,37203.39,Fiesta
1835,Honda,2017,2.6,Hybrid,Automatic,279333,Used,82791.22,CR-V
1836,Mercedes,2017,5.4,Petrol,Automatic,256687,New,57601.95,E-Class
1837,Honda,2017,2.9,Hybrid,Manual,31159,Used,50908.63,CR-V
1838,Ford,2017,2.1,Petrol,Manual,115871,Like New,82953.33,Explorer
1839,Mercedes,2017,1.4,Petrol,Automatic,244688,Used,5353.03,GLA
1840,BMW,2017,3.6,Hybrid,Automatic,153263,Like New,66600.32,X3
1841,Ford,2017,2.7,Hybrid,Manual,30921,Like New,44583.46,Fiesta
1842,Audi,2017,1.1,Petrol,Automatic,266320,New,80306.54,A4
1843,Tesla,2018,4.4,Petrol,Automatic,229685,New,37961.87,Model X
1844,Ford,2018,1.1,Diesel,Manual,192261,Like New,73471.46,Focus
1845,Tesla,2018,2.6,Petrol,Manual,93332,Like New,14467.85,Model X
1846,Mercedes,2018,1.0,Hybrid,Manual,213063,New,73789.24,GLC
1847,Honda,2018,3.0,Hybrid,Automatic,270804,Used,6870.48,Fit
1848,Honda,2018,1.3,Petrol,Manual,272673,New,29034.98,Fit
1849,Ford,2018,1.3,Electric,Manual,103700,Like New,6728.96,Mustang
1850,Honda,2018,4.2,Hybrid,Manual,260038,Used,51764.36,Civic
1851,Toyota,2018,4.5,Hybrid,Automatic,160592,Like New,56158.34,Camry
1852,Mercedes,2018,4.9,Hybrid,Automatic,178068,Like New,81093.66,C-Class
1853,Ford,2018,2.9,Petrol,Manual,109384,New,81430.6,Explorer
1854,Honda,2018,2.5,Diesel,Automatic,54078,Used,11713.74,CR-V
1855,BMW,2018,4.0,Petrol,Manual,164434,New,94081.43,X5
1856,Mercedes,2018,4.7,Petrol,Automatic,299461,New,78577.89,E-Class
1857,Audi,2018,3.7,Hybrid,Automatic,249465,Like New,27057.55,A4
1858,Mercedes,2018,4.5,Diesel,Automatic,49086,New,70807.2,C-Class
1859,Mercedes,2018,2.2,Petrol,Automatic,188499,Used,8823.45,E-Class
1860,BMW,2018,2.1,Petrol,Manual,76289,New,53092.73,X5
1861,Toyota,2018,2.1,Hybrid,Manual,214209,Used,95242.86,Corolla
1862,Honda,2018,3.1,Diesel,Manual,104987,Like New,39710.85,Accord
1863,Mercedes,2018,4.5,Petrol,Automatic,58480,Like New,84585.18,GLC
1864,Toyota,2018,3.9,Electric,Manual,280027,New,29259.73,Camry
1865,Audi,2018,1.8,Diesel,Automatic,280064,Used,23011.57,A3
1866,Ford,2018,4.0,Hybrid,Manual,121327,New,23422.9,Mustang
1867,Honda,2018,4.0,Diesel,Automatic,181101,Like New,28289.62,CR-V
1868,Toyota,2018,3.7,Electric,Manual,220421,Used,25004.89,Corolla
1869,BMW,2018,4.6,Electric,Automatic,51921,Used,47196.4,X5
1870,Mercedes,2018,3.9,Petrol,Automatic,62613,Like New,74227.52,GLC
1871,Toyota,2018,3.2,Petrol,Automatic,220026,Like New,73287.36,Camry
1872,Audi,2018,2.2,Diesel,Manual,37570,New,70055.56,Q7
1873,Mercedes,2018,3.9,Hybrid,Automatic,218811,Like New,93288.11,C-Class
1874,Toyota,2018,4.0,Diesel,Manual,57560,Used,65128.56,Prius
1875,BMW,2018,4.4,Electric,Manual,143190,Used,14679.61,5 Series
1876,Audi,2018,2.4,Hybrid,Manual,146539,Used,98434.45,Q5
1877,Toyota,2018,1.5,Diesel,Manual,117744,Used,44695.0,Corolla
1878,Tesla,2018,3.5,Electric,Automatic,261757,Like New,77346.45,Model 3
1879,Ford,2018,5.2,Hybrid,Manual,265237,Used,16903.59,Explorer
1880,Tesla,2018,4.5,Hybrid,Automatic,282648,Used,60065.75,Model X
1881,Audi,2018,5.3,Hybrid,Automatic,93616,Used,61508.19,A4
1882,Ford,2018,1.4,Electric,Automatic,98580,New,44767.67,Mustang
1883,Audi,2018,1.7,Diesel,Automatic,221666,Used,43037.42,A3
1884,Ford,2018,4.2,Hybrid,Automatic,151174,New,98716.27,Explorer
1885,Tesla,2018,2.0,Diesel,Manual,121284,New,14710.07,Model S
1886,Tesla,2018,2.7,Diesel,Automatic,187973,Used,95035.94,Model Y
1887,Toyota,2018,4.4,Petrol,Automatic,106898,New,56919.02,Prius
1888,Honda,2018,3.6,Hybrid,Automatic,258771,Used,97386.03,Civic
1889,Toyota,2018,4.3,Petrol,Automatic,240644,Used,40624.25,RAV4
1890,Audi,2018,2.6,Diesel,Automatic,276383,Used,45964.04,Q7
1891,Audi,2018,1.8,Hybrid,Manual,296161,Used,26352.59,A4
1892,BMW,2018,1.7,Electric,Automatic,119277,Like New,45340.55,X5
1893,Ford,2018,3.1,Diesel,Automatic,115064,Used,83299.28,Mustang
1894,Honda,2018,5.4,Electric,Automatic,171813,Like New,57596.3,CR-V
1895,Honda,2018,1.9,Diesel,Manual,218348,Like New,68907.69,Accord
1896,Toyota,2018,3.5,Hybrid,Manual,294819,Used,44500.57,Prius
1897,Honda,2018,5.8,Petrol,Automatic,4263,Used,41476.21,Civic
1898,BMW,2018,1.9,Electric,Manual,209137,Used,13926.56,X5
1899,Ford,2018,2.5,Electric,Automatic,119968,New,84887.86,Focus
1900,Toyota,2018,5.5,Electric,Manual,62598,Used,21547.31,Prius
1901,Audi,2018,2.2,Petrol,Automatic,176774,Like New,80568.22,Q5
1902,Honda,2018,4.9,Petrol,Manual,69072,Used,73142.61,Accord
1903,BMW,2018,3.1,Diesel,Manual,290669,Like New,35034.32,X5
1904,Mercedes,2018,2.8,Electric,Automatic,297019,New,85269.3,C-Class
1905,Honda,2018,2.8,Hybrid,Manual,196322,New,43128.06,Fit
1906,Honda,2018,4.3,Diesel,Manual,172507,Like New,10108.81,Fit
1907,Ford,2018,5.9,Electric,Manual,129288,Used,29956.28,Mustang
1908,Honda,2018,5.2,Hybrid,Automatic,45380,Used,31992.91,Fit
1909,Honda,2018,5.5,Petrol,Manual,2019,Like New,18393.04,Civic
1910,Audi,2018,5.8,Electric,Automatic,81541,Used,52840.27,A4
1911,Mercedes,2018,4.4,Hybrid,Manual,124726,Used,58358.86,E-Class
1912,Mercedes,2018,4.9,Petrol,Automatic,201664,Like New,68739.2,GLA
1913,Ford,2018,2.5,Electric,Automatic,128404,Used,94530.77,Explorer
1914,Ford,2018,5.0,Petrol,Manual,273740,Like New,27782.11,Fiesta
1915,Tesla,2018,1.0,Diesel,Automatic,278496,New,8784.71,Model Y
1916,Ford,2018,2.2,Diesel,Automatic,133332,New,63588.79,Fiesta
1917,Toyota,2018,4.8,Diesel,Automatic,65355,Used,89727.46,RAV4
1918,BMW,2018,2.7,Petrol,Manual,116737,Like New,91344.46,3 Series
1919,Mercedes,2018,4.5,Hybrid,Manual,137901,New,87405.2,E-Class
1920,BMW,2018,1.7,Hybrid,Manual,89407,Like New,88842.18,3 Series
1921,Toyota,2018,5.2,Electric,Manual,50100,New,81157.49,RAV4
1922,Honda,2018,1.8,Hybrid,Manual,67396,New,49480.67,Civic
1923,Audi,2018,2.4,Petrol,Automatic,284243,Used,52649.97,Q5
1924,Honda,2018,2.2,Diesel,Automatic,75010,New,43306.9,Fit
1925,BMW,2018,2.3,Petrol,Manual,272667,New,9341.96,X3
1926,Tesla,2018,5.3,Diesel,Manual,69284,Like New,65937.48,Model X
1927,Audi,2018,1.9,Electric,Manual,234799,New,35070.17,Q7
1928,Toyota,2018,2.5,Petrol,Manual,235718,New,22665.45,Corolla
1929,BMW,2018,4.2,Diesel,Manual,252646,Used,66284.8,X5
1930,Toyota,2018,2.1,Petrol,Manual,89342,Like New,38014.82,Corolla
1931,Ford,2018,3.2,Electric,Manual,56731,Like New,12608.76,Focus
1932,Honda,2018,2.4,Hybrid,Manual,256349,New,76821.58,Civic
1933,Honda,2018,4.6,Petrol,Manual,158069,Like New,68743.32,Civic
1934,Audi,2018,5.7,Diesel,Manual,72723,Like New,39517.99,Q7
1935,Audi,2018,4.0,Petrol,Automatic,105789,Like New,46543.12,Q7
1936,Ford,2018,5.8,Petrol,Automatic,20229,Used,74047.77,Focus
1937,Toyota,2018,3.6,Diesel,Automatic,238989,Like New,48326.38,RAV4
1938,Toyota,2018,5.0,Petrol,Automatic,190766,Like New,76065.14,Corolla
1939,Mercedes,2018,2.0,Petrol,Automatic,106960,New,6986.1,GLA
1940,BMW,2018,5.1,Hybrid,Automatic,160322,Like New,74627.61,5 Series
1941,Mercedes,2018,2.5,Hybrid,Manual,146123,Like New,78887.03,E-Class
1942,Tesla,2018,5.9,Electric,Manual,2673,Like New,37662.23,Model Y
1943,Toyota,2018,4.8,Petrol,Automatic,248914,New,57552.43,Camry
1944,Toyota,2018,2.3,Hybrid,Manual,118368,New,28940.54,RAV4
1945,Ford,2018,1.5,Petrol,Manual,174735,Like New,36014.91,Explorer
1946,Tesla,2018,1.7,Petrol,Automatic,118998,New,52251.21,Model X
1947,Honda,2018,1.6,Diesel,Manual,25989,Like New,93862.62,Accord
1948,Toyota,2018,1.1,Electric,Automatic,102903,Used,39768.76,Prius
1949,Mercedes,2019,1.1,Hybrid,Manual,274535,Used,45406.79,C-Class
1950,Ford,2019,5.4,Petrol,Manual,183000,Like New,42546.44,Fiesta
1951,Honda,2019,4.1,Hybrid,Manual,231659,Used,72602.73,Fit
1952,Toyota,2019,4.8,Petrol,Manual,113415,Like New,55556.15,Corolla
1953,Honda,2019,5.8,Hybrid,Manual,299738,Like New,94121.24,CR-V
1954,Honda,2019,3.9,Diesel,Manual,150033,Used,66595.44,Civic
1955,Toyota,2019,4.2,Petrol,Manual,270706,Like New,25320.09,Corolla
1956,Ford,2019,3.1,Diesel,Manual,286705,New,7753.16,Fiesta
1957,Audi,2019,5.9,Hybrid,Automatic,20557,New,20796.06,A4
1958,BMW,2019,1.7,Hybrid,Manual,257506,Like New,64982.02,X5
1959,Ford,2019,4.5,Electric,Automatic,186381,Used,52131.56,Explorer
1960,Tesla,2019,2.1,Hybrid,Automatic,121764,Used,25282.25,Model X
1961,Toyota,2019,4.0,Diesel,Automatic,202959,New,11482.58,Prius
1962,BMW,2019,1.7,Electric,Automatic,145476,Used,71883.89,5 Series
1963,Toyota,2019,5.6,Diesel,Automatic,99855,Used,58518.19,Corolla
1964,Ford,2019,1.2,Petrol,Automatic,173925,Used,25007.24,Explorer
1965,Tesla,2019,2.6,Petrol,Automatic,291727,Like New,82465.8,Model S
1966,Toyota,2019,5.2,Diesel,Manual,120787,New,40630.17,Corolla
1967,Tesla,2019,4.8,Hybrid,Automatic,83697,New,5765.54,Model S
1968,BMW,2019,1.8,Electric,Manual,171206,Used,92581.2,5 Series
1969,Tesla,2019,5.8,Hybrid,Automatic,252508,Like New,82830.75,Model S
1970,Audi,2019,2.6,Hybrid,Manual,61596,Like New,69032.18,A4
1971,Audi,2019,2.0,Hybrid,Manual,167229,Like New,70814.24,A3
1972,Toyota,2019,2.7,Diesel,Manual,49966,New,58688.87,Camry
1973,Audi,2019,4.5,Hybrid,Automatic,140688,Used,93779.23,A4
1974,Ford,2019,5.8,Diesel,Manual,215888,Like New,46862.09,Mustang
1975,Honda,2019,3.6,Diesel,Manual,243772,Like New,59347.16,Fit
1976,Ford,2019,4.1,Hybrid,Manual,16738,Like New,24102.43,Fiesta
1977,Audi,2019,4.5,Petrol,Automatic,89023,New,98042.59,Q7
1978,Honda,2019,2.4,Electric,Manual,45520,Used,84846.79,Fit
1979,Mercedes,2019,2.5,Petrol,Automatic,194941,Like New,56129.04,GLA
1980,Ford,2019,1.7,Hybrid,Automatic,282187,Used,17194.26,Explorer
1981,Ford,2019,2.0,Hybrid,Automatic,33525,New,56612.31,Focus
1982,Audi,2019,3.0,Electric,Manual,112684,Used,5011.27,A4
1983,BMW,2019,2.3,Petrol,Automatic,166020,Used,56575.7,X5
1984,Mercedes,2019,3.5,Electric,Manual,211321,Like New,75101.46,GLA
1985,BMW,2019,3.7,Electric,Automatic,252299,Like New,58675.79,X5
1986,Ford,2019,1.4,Hybrid,Automatic,165320,Like New,42389.89,Mustang
1987,Honda,2019,2.8,Diesel,Manual,63308,Used,26383.71,CR-V
1988,Toyota,2019,2.1,Electric,Automatic,287120,Used,73778.51,Corolla
1989,Audi,2019,1.9,Petrol,Automatic,18095,Used,48014.73,A3
1990,Audi,2019,3.0,Hybrid,Automatic,237225,Used,49926.83,A3
1991,Mercedes,2019,1.1,Electric,Automatic,61836,Used,93816.62,C-Class
1992,Ford,2019,3.7,Hybrid,Automatic,205320,New,10665.76,Mustang
1993,Mercedes,2019,2.2,Diesel,Automatic,150494,Used,95889.12,GLC
1994,Honda,2019,5.3,Diesel,Manual,182643,Used,10930.39,CR-V
1995,Ford,2019,3.9,Petrol,Manual,101206,Used,22981.87,Focus
1996,BMW,2019,2.7,Electric,Automatic,286172,New,76813.1,X3
1997,Mercedes,2019,1.1,Hybrid,Automatic,286885,Like New,25199.35,E-Class
1998,Honda,2019,5.5,Petrol,Manual,31817,Like New,14081.4,Fit
1999,Toyota,2019,4.2,Diesel,Automatic,58097,Used,13322.64,Camry
2000,Ford,2019,5.5,Petrol,Automatic,186005,Used,58722.57,Fiesta
2001,Mercedes,2019,3.9,Petrol,Automatic,192608,Used,86382.04,C-Class
2002,Audi,2019,1.3,Hybrid,Automatic,186110,Used,90175.23,A3
2003,Ford,2019,3.9,Diesel,Manual,120278,Used,33491.74,Explorer
2004,Ford,2019,5.7,Electric,Automatic,278076,New,58189.18,Fiesta
2005,Ford,2019,5.1,Hybrid,Manual,99280,Like New,30918.15,Fiesta
2006,Ford,2019,3.8,Hybrid,Manual,186351,Like New,40680.94,Explorer
2007,Toyota,2019,5.7,Hybrid,Automatic,189016,Like New,74700.4,Corolla
2008,Mercedes,2019,4.8,Petrol,Automatic,204222,Used,25717.29,GLA
2009,Honda,2019,5.4,Petrol,Automatic,213408,Used,41025.13,Fit
2010,Ford,2019,1.4,Electric,Automatic,209047,Like New,9660.59,Mustang
2011,Tesla,2019,2.3,Petrol,Automatic,249109,Like New,32914.51,Model S
2012,Mercedes,2019,4.0,Electric,Automatic,251749,New,18461.86,GLC
2013,Mercedes,2019,3.5,Petrol,Automatic,101422,Like New,84542.54,GLA
2014,BMW,2019,3.5,Hybrid,Automatic,279819,Used,86937.6,5 Series
2015,Toyota,2019,4.1,Diesel,Automatic,102229,Like New,5998.26,Prius
2016,Toyota,2019,1.6,Diesel,Automatic,186272,Used,94101.54,Corolla
2017,Audi,2019,2.4,Diesel,Automatic,246553,Like New,88969.76,Q7
2018,Mercedes,2019,3.8,Diesel,Automatic,58541,Like New,84064.87,C-Class
2019,BMW,2019,1.6,Petrol,Automatic,222129,Like New,16102.78,X3
2020,Mercedes,2019,4.0,Hybrid,Automatic,85015,Used,34043.68,GLC
2021,Audi,2019,3.1,Hybrid,Automatic,298964,Like New,32163.12,A4
2022,Ford,2019,2.8,Electric,Manual,114780,New,36923.45,Mustang
2023,Toyota,2019,4.2,Hybrid,Manual,75955,New,28041.25,Prius
2024,BMW,2019,1.6,Hybrid,Automatic,128165,New,90445.55,X3
2025,BMW,2019,4.1,Electric,Manual,164714,Like New,10806.67,X5
2026,Audi,2019,1.9,Hybrid,Manual,150004,Like New,85753.79,A3
2027,Tesla,2019,4.4,Electric,Automatic,148188,Used,53775.18,Model X
2028,Audi,2019,2.7,Petrol,Manual,134411,Used,42453.41,A3
2029,Audi,2019,1.9,Diesel,Automatic,40934,New,53545.84,A4
2030,Toyota,2019,4.5,Petrol,Manual,2631,Used,6178.92,Prius
2031,Ford,2019,5.7,Petrol,Automatic,182631,Like New,94955.12,Fiesta
2032,Ford,2019,2.7,Petrol,Automatic,47003,New,23661.03,Mustang
2033,Toyota,2019,5.6,Diesel,Manual,31323,New,9039.84,RAV4
2034,Audi,2019,5.8,Petrol,Automatic,44783,New,23028.99,Q7
2035,Mercedes,2019,5.9,Electric,Automatic,170881,Used,85817.24,E-Class
2036,Ford,2019,3.0,Electric,Manual,169319,Like New,30082.57,Mustang
2037,Tesla,2019,2.3,Hybrid,Automatic,270114,Like New,45081.03,Model X
2038,Toyota,2019,5.0,Diesel,Manual,269915,Used,73796.14,Camry
2039,Mercedes,2019,3.4,Electric,Automatic,27209,New,46834.12,GLC
2040,BMW,2019,5.8,Hybrid,Automatic,150853,New,75621.02,X5
2041,Toyota,2019,1.9,Electric,Automatic,33826,Used,31141.53,RAV4
2042,BMW,2019,3.2,Petrol,Manual,172438,Like New,94015.92,X5
2043,Toyota,2019,3.9,Electric,Automatic,154473,New,28769.68,Prius
2044,Honda,2019,5.6,Hybrid,Manual,69000,New,53621.61,Accord
2045,Tesla,2019,2.8,Electric,Automatic,249863,New,9963.15,Model X
2046,Mercedes,2019,3.1,Diesel,Manual,299854,New,64119.76,GLA
2047,Honda,2019,1.4,Hybrid,Manual,16427,Like New,93519.38,Accord
2048,Mercedes,2019,2.9,Petrol,Manual,44420,New,17211.87,E-Class
2049,Toyota,2019,4.3,Petrol,Manual,194451,Used,35419.76,Camry
2050,Toyota,2019,4.5,Hybrid,Manual,196599,Used,36370.17,Prius
2051,Honda,2019,1.6,Petrol,Manual,201457,Used,47152.53,CR-V
2052,Toyota,2020,1.4,Electric,Manual,231832,Like New,62939.91,Camry
2053,Mercedes,2020,2.3,Hybrid,Automatic,186968,Used,18929.93,E-Class
2054,Mercedes,2020,2.3,Petrol,Manual,235603,Used,11167.74,GLC
2055,Honda,2020,4.9,Petrol,Manual,273129,New,51266.46,Fit
2056,Honda,2020,6.0,Hybrid,Manual,231436,Like New,18624.96,Accord
2057,BMW,2020,4.2,Hybrid,Manual,226812,Used,12283.88,X3
2058,Toyota,2020,5.1,Diesel,Automatic,162475,Used,58064.48,Camry
2059,Honda,2020,5.2,Diesel,Manual,39328,New,41337.66,CR-V
2060,Tesla,2020,3.2,Electric,Automatic,134288,Like New,85431.19,Model S
2061,Audi,2020,3.9,Petrol,Automatic,262672,New,23781.3,Q5
2062,Toyota,2020,1.2,Electric,Manual,178475,Like New,95329.96,Corolla
2063,Tesla,2020,4.5,Hybrid,Automatic,278245,New,45294.78,Model Y
2064,Tesla,2020,2.6,Diesel,Manual,254351,Like New,53117.13,Model 3
2065,Mercedes,2020,5.8,Hybrid,Manual,259589,Like New,39595.03,E-Class
2066,Audi,2020,1.2,Diesel,Automatic,279707,Used,14086.62,A3
2067,BMW,2020,3.0,Petrol,Automatic,250470,Like New,80364.72,X5
2068,BMW,2020,3.9,Electric,Manual,16191,Used,77017.26,X5
2069,Audi,2020,4.7,Diesel,Manual,36534,Used,27143.94,Q7
2070,Mercedes,2020,4.5,Electric,Automatic,192416,Used,69553.2,E-Class
2071,Ford,2020,5.5,Electric,Manual,1049,Used,19628.86,Mustang
2072,Audi,2020,2.4,Electric,Manual,129544,New,10870.41,Q5
2073,Audi,2020,5.9,Petrol,Manual,211811,Like New,5703.33,Q5
2074,Audi,2020,1.1,Electric,Manual,101131,Like New,9455.33,Q7
2075,Honda,2020,2.0,Electric,Manual,261140,New,47700.62,Civic
2076,Mercedes,2020,4.0,Electric,Automatic,33541,Used,18546.7,E-Class
2077,Honda,2020,2.1,Hybrid,Manual,203485,New,9529.9,Civic
2078,Ford,2020,2.7,Petrol,Manual,239419,Used,52019.54,Fiesta
2079,Tesla,2020,5.9,Hybrid,Manual,158693,Like New,42870.26,Model X
2080,Honda,2020,4.6,Petrol,Manual,173557,Used,65633.84,CR-V
2081,BMW,2020,1.5,Diesel,Automatic,80722,Like New,32090.11,3 Series
2082,Honda,2020,5.6,Hybrid,Automatic,5695,Used,85808.73,Civic
2083,Tesla,2020,4.4,Hybrid,Manual,18781,Like New,75919.94,Model 3
2084,Audi,2020,5.1,Diesel,Manual,112099,New,42462.69,Q5
2085,Audi,2020,1.8,Hybrid,Manual,12974,Used,97261.57,Q5
2086,Toyota,2020,4.7,Diesel,Manual,145921,Like New,18945.71,RAV4
2087,Mercedes,2020,2.4,Petrol,Automatic,218220,Used,64427.86,C-Class
2088,Ford,2020,1.2,Diesel,Manual,25968,Like New,55753.6,Explorer
2089,Toyota,2020,2.4,Hybrid,Manual,109599,Used,14555.64,Camry
2090,Honda,2020,1.1,Petrol,Manual,197190,Like New,31279.12,CR-V
2091,Ford,2020,4.4,Petrol,Manual,55598,Like New,50456.63,Focus
2092,Honda,2020,3.8,Petrol,Automatic,125407,Used,54194.93,Civic
2093,Tesla,2020,1.4,Electric,Manual,52055,Used,40780.79,Model 3
2094,Mercedes,2020,3.4,Hybrid,Manual,156546,Like New,24532.47,GLC
2095,Toyota,2020,4.0,Petrol,Manual,115316,New,18246.64,Prius
2096,Tesla,2020,5.7,Diesel,Automatic,98035,Used,73514.49,Model Y
2097,Ford,2020,4.8,Electric,Automatic,221281,Used,59325.43,Focus
2098,BMW,2020,3.3,Hybrid,Manual,21446,Like New,19141.4,3 Series
2099,Tesla,2020,1.8,Diesel,Manual,244497,New,54260.49,Model 3
2100,Ford,2020,3.8,Hybrid,Automatic,88754,New,93504.73,Explorer
2101,Honda,2020,3.0,Diesel,Manual,180903,New,6482.71,Civic
2102,Ford,2020,4.3,Electric,Manual,255416,New,40085.49,Explorer
2103,Audi,2020,5.7,Electric,Automatic,197494,Used,29118.37,A3
2104,Audi,2020,5.5,Electric,Manual,271889,New,57910.1,A3
2105,Ford,2020,4.3,Petrol,Manual,120288,Used,70678.24,Explorer
2106,Ford,2020,5.9,Hybrid,Automatic,63146,Used,12877.16,Fiesta
2107,Tesla,2020,1.9,Diesel,Manual,107761,Like New,14706.37,Model 3
2108,Audi,2020,2.4,Petrol,Manual,54380,Like New,25909.03,A4
2109,Audi,2020,3.9,Hybrid,Manual,95815,Like New,10876.84,A4
2110,Ford,2020,2.8,Electric,Automatic,92447,Used,37154.06,Focus
2111,Ford,2020,1.3,Hybrid,Manual,130878,Like New,64408.86,Explorer
2112,Ford,2020,2.5,Electric,Manual,120730,New,28419.05,Explorer
2113,Honda,2020,3.5,Petrol,Automatic,84179,New,73208.06,Accord
2114,BMW,2020,4.1,Electric,Manual,35109,Like New,86150.93,3 Series
2115,BMW,2020,2.1,Electric,Automatic,190191,New,18957.69,X3
2116,Mercedes,2020,4.5,Diesel,Automatic,58105,Used,92711.83,C-Class
2117,Mercedes,2020,2.8,Hybrid,Manual,46229,Used,23879.98,C-Class
2118,Tesla,2020,2.4,Petrol,Manual,247439,Like New,6433.36,Model X
2119,BMW,2020,3.7,Petrol,Manual,247418,New,58703.76,5 Series
2120,Audi,2020,2.4,Petrol,Automatic,22650,Like New,61384.1,Q5
2121,BMW,2020,4.2,Electric,Automatic,141294,Like New,87853.95,X5
2122,Honda,2020,2.2,Petrol,Automatic,272530,Used,86487.1,Accord
2123,Audi,2020,4.0,Electric,Automatic,135486,Used,63498.75,Q5
2124,BMW,2020,2.9,Diesel,Manual,235067,Used,21962.52,X3
2125,BMW,2020,2.7,Electric,Automatic,283317,Used,11785.16,X3
2126,Ford,2020,3.6,Electric,Automatic,235020,Like New,59616.51,Mustang
2127,Mercedes,2020,4.6,Diesel,Automatic,94182,Like New,40165.52,C-Class
2128,Audi,2020,5.7,Diesel,Manual,223717,New,33145.63,Q7
2129,BMW,2020,4.3,Petrol,Automatic,61032,Used,56022.56,X5
2130,BMW,2020,5.3,Diesel,Automatic,240678,Used,68239.0,X5
2131,Tesla,2020,5.6,Hybrid,Automatic,124279,Like New,17098.13,Model 3
2132,Tesla,2020,2.1,Diesel,Manual,150943,Used,74027.76,Model 3
2133,Mercedes,2020,3.2,Petrol,Manual,82641,Like New,69257.71,C-Class
2134,Honda,2020,1.7,Diesel,Manual,167720,Like New,47426.93,Fit
2135,Honda,2020,5.5,Petrol,Automatic,27738,Used,43577.25,CR-V
2136,Tesla,2020,4.6,Diesel,Manual,171915,New,70161.6,Model S
2137,Ford,2020,3.3,Electric,Automatic,177043,Like New,47020.82,Fiesta
2138,BMW,2020,1.0,Hybrid,Automatic,132915,Used,71916.68,X5
2139,Mercedes,2020,3.9,Diesel,Manual,66697,Like New,97593.83,C-Class
2140,BMW,2020,4.3,Electric,Manual,94515,Used,59300.95,3 Series
2141,Tesla,2020,4.8,Electric,Manual,134670,New,57859.82,Model Y
2142,Honda,2020,5.5,Electric,Automatic,95213,Used,87147.83,Fit
2143,Honda,2020,3.3,Hybrid,Automatic,153775,Like New,16408.62,Civic
2144,Ford,2020,1.6,Petrol,Manual,124444,Like New,55076.77,Fiesta
2145,BMW,2020,3.5,Diesel,Automatic,72725,Used,78113.54,3 Series
2146,Honda,2020,2.4,Hybrid,Manual,152842,New,71515.17,CR-V
2147,Mercedes,2020,2.3,Diesel,Manual,207358,Used,17028.88,GLA
